Count,Name,Edition,Condition,Language,Foil,Collector Number,Alter,Proxy,Purchase Price
1,Mobilized District,DMC,NM,en,,218,FALSE,FALSE,
4,Mobilizer Mech,NEO,NM,en,,65,FALSE,FALSE,
3,Mocking Sprite,WOE,NM,en,,62,FALSE,FALSE,
1,Mogg War Marshal,DMR,NM,en,,326,FALSE,FALSE,
1,"Moira, Urborg Haunt",DMC,NM,en,,6,FALSE,FALSE,
1,Moldervine Reclamation,BLC,NM,en,,255,FALSE,FALSE,
1,Moldervine Reclamation,ONC,NM,en,,121,FALSE,FALSE,
1,Molten Collapse,LCI,NM,en,,342,FALSE,FALSE,
1,Molten Frame,CON,NM,en,,69,FALSE,FALSE,
1,Moltensteel Dragon,NPH,NM,en,foil,88,FALSE,FALSE,
1,Moment of Defiance,BRO,NM,en,,108,FALSE,FALSE,
1,Moment of Valor,WOE,NM,en,,20,FALSE,FALSE,
2,Monastery Swiftspear,BRO,NM,en,,144,FALSE,FALSE,
1,"Mondrak, Glory Dominus",ONE,NM,en,,23,FALSE,FALSE,
3,Monstrous Carabid,ARB,NM,en,,43,FALSE,FALSE,
1,Monstrous Rage,WOE,NM,en,,142,FALSE,FALSE,
1,Moonshaker Cavalry,WOE,NM,en,,21,FALSE,FALSE,
2,Moonsnare Prototype,NEO,NM,en,,69,FALSE,FALSE,
3,Moonsnare Prototype,NEO,NM,en,foil,69,FALSE,FALSE,
1,Moonsnare Specialist,NEO,NM,en,,70,FALSE,FALSE,
1,Moonstone Eulogist,BLC,NM,en,,19,FALSE,FALSE,
1,Morbid Opportunist,BLC,NM,en,,183,FALSE,FALSE,
1,Mordor Muster,LTR,NM,en,,96,FALSE,FALSE,
2,Mordor Trebuchet,LTR,NM,en,,97,FALSE,FALSE,
1,Moria Marauder,LTR,NM,en,foil,138,FALSE,FALSE,
1,Mortify,DMC,NM,en,,161,FALSE,FALSE,
3,Mortis Dogs,NPH,NM,en,,66,FALSE,FALSE,
2,Mossfire Valley,NEC,NM,en,,171,FALSE,FALSE,
1,Mosswort Bridge,NCC,NM,en,,415,FALSE,FALSE,
1,Mothrider Patrol,NEO,NM,en,,30,FALSE,FALSE,
6,Mountain,MBS,NM,en,,152,FALSE,FALSE,
3,Mountain,NPH,NM,en,,172,FALSE,FALSE,
4,Mountain,NPH,NM,en,,173,FALSE,FALSE,
3,Mountain,ALA,NM,en,,242,FALSE,FALSE,
6,Mountain,ALA,NM,en,,244,FALSE,FALSE,
1,Mountain,M13,NM,en,,244,FALSE,FALSE,
6,Mountain,ALA,NM,en,,245,FALSE,FALSE,
1,Mountain,ISD,NM,en,,261,FALSE,FALSE,
1,Mountain,ELD,NM,en,,263,FALSE,FALSE,
1,Mountain,ELD,NM,en,,264,FALSE,FALSE,
2,Mountain,WOE,NM,en,,265,FALSE,FALSE,
5,Mountain,DMU,NM,en,,271,FALSE,FALSE,
1,Mountain,WOE,NM,en,,273,FALSE,FALSE,
2,Mountain,WOE,NM,en,,274,FALSE,FALSE,
4,Mountain,LTR,NM,en,,279,FALSE,FALSE,
1,Mountain,MOM,NM,en,,288,FALSE,FALSE,
1,Mountain,LCI,NM,en,,290,FALSE,FALSE,
7,Mountain,40K,NM,en,,315,FALSE,FALSE,
1,Mountain,DMR,NM,en,,408,FALSE,FALSE,
1,Mountain,DMR,NM,en,,409,FALSE,FALSE,
1,Mountain Valley,DMC,NM,en,,219,FALSE,FALSE,
1,"Mr. Orfeo, the Boulder",SNC,NM,en,,320,FALSE,FALSE,
1,Muddle the Mixture,RAV,NM,en,,60,FALSE,FALSE,
1,Multiple Choice,STX,NM,en,,48,FALSE,FALSE,
1,Murderer's Axe,SOI,NM,en,,259,FALSE,FALSE,
1,Murderous Rider,ELD,NM,en,,97,FALSE,FALSE,
1,Mutagenic Growth,NPH,NM,en,,116,FALSE,FALSE,
1,Mutavault,CLB,NM,en,,903,FALSE,FALSE,
1,Mwonvuli Beast Tracker,M13,NM,en,,177,FALSE,FALSE,
2,Mycosynth Fiend,NPH,NM,en,,117,FALSE,FALSE,
1,Mycosynth Wellspring,NPH,NM,en,,145,FALSE,FALSE,
2,Myr Convert,ONE,NM,en,,234,FALSE,FALSE,
2,Myr Custodian,ONE,NM,en,,235,FALSE,FALSE,
6,Myr Kinsmith,ONE,NM,en,,236,FALSE,FALSE,
1,Mysterious Limousine,SNC,NM,en,,22,FALSE,FALSE,
1,Mystic Remora,ICE,NM,en,,,FALSE,FALSE,
2,Mystic Zealot,DMR,NM,en,,16,FALSE,FALSE,
4,Mystical Dispute,ELD,NM,en,,58,FALSE,FALSE,
1,Nadier's Nightblade,CMM,NM,en,,641,FALSE,FALSE,
1,Nadier's Nightblade,BLC,NM,en,,184,FALSE,FALSE,
1,Nahiri's Sacrifice,ONE,NM,en,,142,FALSE,FALSE,
1,"Narset, Enlightened Exile",MAT,NM,en,,173,FALSE,FALSE,
2,Naturalize,M11,NM,en,,186,FALSE,FALSE,
1,Nature's Claim,IMA,NM,en,,177,FALSE,FALSE,
1,Nature's Lore,CLB,NM,en,,244,FALSE,FALSE,
1,Naya Battlemage,ALA,NM,en,,142,FALSE,FALSE,
1,Naya Panorama,ALA,NM,en,,227,FALSE,FALSE,
1,Necroblossom Snarl,BLC,NM,en,,319,FALSE,FALSE,
1,Necrogen Censer,SOM,NM,en,,184,FALSE,FALSE,
1,Necrogen Rotpriest,ONE,NM,en,,212,FALSE,FALSE,
1,Negate,M10,NM,en,,65,FALSE,FALSE,
1,Negate,M13,NM,en,,62,FALSE,FALSE,
1,"Neheb, Dreadhorde Champion",DMC,NM,en,,125,FALSE,FALSE,
1,Nested Shambler,BLC,NM,en,,185,FALSE,FALSE,
1,Nested Shambler,MH2,NM,en,,95,FALSE,FALSE,
2,Neurok Hoversail,MRD,NM,en,,218,FALSE,FALSE,
1,"Neva, Stalked by Nightmares",WOE,NM,en,,209,FALSE,FALSE,
1,New Horizons,40K,NM,en,,218,FALSE,FALSE,
1,Nexos,40K,NM,en,,95,FALSE,FALSE,
1,Nezumi Bladeblesser,NEO,NM,en,,318,FALSE,FALSE,
1,Nezumi Bladeblesser,NEO,NM,en,,115,FALSE,FALSE,
2,Nezumi Informant,MOM,NM,en,,120,FALSE,FALSE,
1,"Nicanzil, Current Conductor",LCI,NM,en,,236,FALSE,FALSE,
1,"Nicol Bolas, Planeswalker",M13,NM,en,,199,FALSE,FALSE,
1,Night of the Sweets' Revenge,WOE,NM,en,,178,FALSE,FALSE,
1,Night's Whisper,DMC,NM,en,,115,FALSE,FALSE,
1,Nightmare,M10,NM,en,,107,FALSE,FALSE,
1,Nimble Hobbit,LTR,NM,en,,23,FALSE,FALSE,
1,Nimraiser Paladin,ONE,NM,en,,101,FALSE,FALSE,
1,Ninja's Kunai,NEO,NM,en,,252,FALSE,FALSE,
1,"Nissa, Voice of Zendikar",DDR,NM,en,foil,,FALSE,FALSE,
1,No Mercy,DMR,NM,en,,427,FALSE,FALSE,
2,Nomad Decoy,DMR,NM,en,,17,FALSE,FALSE,
1,Nomad Outpost,DMC,NM,en,,222,FALSE,FALSE,
1,Norn's Wellspring,ONE,NM,en,,24,FALSE,FALSE,
2,Not Dead After All,WOE,NM,en,,101,FALSE,FALSE,
1,"Now for Wrath, Now for Ruin!",LTR,NM,en,,24,FALSE,FALSE,
1,Numbing Dose,NPH,NM,en,,40,FALSE,FALSE,
1,Nurturing Bristleback,LCI,NM,en,,203,FALSE,FALSE,
1,Nut Collector,DMR,NM,en,,171,FALSE,FALSE,
1,Oakhame Adversary,ELD,NM,en,,167,FALSE,FALSE,
1,Oath of the Grey Host,LTR,NM,en,,101,FALSE,FALSE,
1,Ob Nixilis Reignited,C21,NM,en,,149,FALSE,FALSE,
1,Obelisk of Jund,ALA,NM,en,,215,FALSE,FALSE,
1,Obliterating Bolt,BRO,NM,en,,145,FALSE,FALSE,
1,Obscuring Haze,C20,NM,en,,61,FALSE,FALSE,
1,Obyra's Attendants,WOE,NM,en,,63,FALSE,FALSE,
1,"Obyra, Dreaming Duelist",WOE,NM,en,,210,FALSE,FALSE,
1,Ochre Jelly,AFR,NM,en,,196,FALSE,FALSE,
1,"Odric, Lunarch Marshal",DMC,NM,en,,103,FALSE,FALSE,
3,Offer Immortality,ONE,NM,en,,102,FALSE,FALSE,
1,Ogre Errant,ELD,NM,en,,132,FALSE,FALSE,
2,Ogre Menial,NPH,NM,en,,89,FALSE,FALSE,
1,Ogre Resister,MBS,NM,en,,72,FALSE,FALSE,
1,Ogre Slumlord,BLC,NM,en,,186,FALSE,FALSE,
1,Oketra's Monument,DMC,NM,en,,188,FALSE,FALSE,
1,Okiba Reckoner Raid,NEO,NM,en,,117,FALSE,FALSE,
1,Old One Eye,40K,NM,en,,96,FALSE,FALSE,
1,Oltec Archaeologists,LCI,NM,en,,27,FALSE,FALSE,
1,Oltec Cloud Guard,LCI,NM,en,,28,FALSE,FALSE,
1,One Ring to Rule Them All,LTR,NM,en,,102,FALSE,FALSE,
1,One with Nature,SCG,NM,en,,125,FALSE,FALSE,
1,One with the Kami,NEC,NM,en,,27,FALSE,FALSE,
1,One with the Multiverse,BRO,NM,en,,59,FALSE,FALSE,
1,Oni-Cult Anvil,NEO,NM,en,,230,FALSE,FALSE,
1,Onyx Goblet,ALA,NM,en,,81,FALSE,FALSE,
1,Oona's Gatewarden,SHM,NM,en,,173,FALSE,FALSE,
1,Opal Palace,40K,NM,en,,286,FALSE,FALSE,
1,Opal Palace,NEC,NM,en,,172,FALSE,FALSE,
2,Open the Armory,CMR,NM,en,,34,FALSE,FALSE,
1,Open the Armory,SOI,NM,en,,32,FALSE,FALSE,
1,Open the Way,MAT,NM,en,,163,FALSE,FALSE,
1,"Oran-Rief, the Vastwood",BLC,NM,en,,320,FALSE,FALSE,
1,"Oran-Rief, the Vastwood",C21,NM,en,,307,FALSE,FALSE,
1,"Oran-Rief, the Vastwood",NEC,NM,en,,173,FALSE,FALSE,
1,Orazca Puzzle-Door,LCI,NM,en,,68,FALSE,FALSE,
1,Ordeal of Nylea,NEC,NM,en,,123,FALSE,FALSE,
1,Order of the Mirror,MOM,NM,en,,72,FALSE,FALSE,
1,Orim's Thunder,DMR,NM,en,,18,FALSE,FALSE,
1,Ornithopter,BRR,NM,en,,37,FALSE,FALSE,
1,Orochi Merge-Keeper,NEO,NM,en,,203,FALSE,FALSE,
1,Orzhov Basilica,DMC,NM,en,,224,FALSE,FALSE,
1,"Otawara, Soaring City",NEO,NM,en,,271,FALSE,FALSE,
2,"Otawara, Soaring City",NEO,NM,en,foil,271,FALSE,FALSE,
1,Outmuscle,ELD,NM,en,,170,FALSE,FALSE,
2,Overcome,M20,NM,en,,186,FALSE,FALSE,
2,Overgrown Farmland,MID,NM,en,,283,FALSE,FALSE,
1,Overgrown Tomb,GRN,NM,en,,253,FALSE,FALSE,
1,Overgrowth,10E,NM,en,,283,FALSE,FALSE,
1,Overgrowth,40K,NM,en,,219,FALSE,FALSE,
1,Overmaster,DMR,NM,en,,132,FALSE,FALSE,
3,Overrun,10E,NM,en,,284,FALSE,FALSE,
1,Oversold Cemetery,WOT,NM,en,,33,FALSE,FALSE,
1,Overwhelming Remorse,BRO,NM,en,,110,FALSE,FALSE,
1,Ovinomancer,DMR,NM,en,,64,FALSE,FALSE,
1,Ox of Agonas,NEC,NM,en,,108,FALSE,FALSE,
1,Oxidda Daredevil,SOM,NM,en,,100,FALSE,FALSE,
1,Oxidda Finisher,ONE,NM,en,foil,143,FALSE,FALSE,
1,"Ozolith, the Shattered Spire",MOM,NM,en,,372,FALSE,FALSE,
1,Pacifism,DMR,NM,en,,19,FALSE,FALSE,
2,Pacifism,M10,NM,en,,22,FALSE,FALSE,
3,Pacifism,M11,NM,en,,23,FALSE,FALSE,
2,Palace Guard,M11,NM,en,,24,FALSE,FALSE,
1,Palani's Hatcher,LCI,NM,en,,237,FALSE,FALSE,
1,Palladium Myr,SOM,NM,en,,190,FALSE,FALSE,
1,Panharmonicon,KLD,NM,en,,226,FALSE,FALSE,
1,Panicked Altisaur,LCI,NM,en,,159,FALSE,FALSE,
1,Papercraft Decoy,NEO,NM,en,,253,FALSE,FALSE,
1,Parhelion II,NEC,NM,en,,87,FALSE,FALSE,
1,Patagia Golem,8ED,NM,en,,308,FALSE,FALSE,
1,Path of Ancestry,DMU,NM,en,,25,FALSE,FALSE,
1,Path of Ancestry,40K,NM,en,,287,FALSE,FALSE,
1,Path of Ancestry,BLC,NM,en,,322,FALSE,FALSE,
1,Peacewalker Colossus,AER,NM,en,,170,FALSE,FALSE,
1,Pelargir Survivor,LTR,NM,en,,64,FALSE,FALSE,
1,Penregon Strongbull,BRO,NM,en,,147,FALSE,FALSE,
1,Peregrin Took,LTR,NM,en,,181,FALSE,FALSE,
1,Perimeter Patrol,BRO,NM,en,,188,FALSE,FALSE,
1,Pest Infestation,C21,NM,en,,392,FALSE,FALSE,
1,Pestilent Kathari,CON,NM,en,,50,FALSE,FALSE,
1,Pestilent Souleater,NPH,NM,en,,149,FALSE,FALSE,
1,Pestilent Syphoner,ONE,NM,en,,103,FALSE,FALSE,
1,Phantom Beast,M11,NM,en,,69,FALSE,FALSE,
1,Phantom Flock,DMR,NM,en,,20,FALSE,FALSE,
1,Phantom Warrior,M10,NM,en,,66,FALSE,FALSE,
2,Phyrexian Archivist,MOM,NM,en,,262,FALSE,FALSE,
1,Phyrexian Arena,ONE,NM,en,,104,FALSE,FALSE,
1,Phyrexian Ghoul,DMR,NM,en,,98,FALSE,FALSE,
1,Phyrexian Rager,DMR,NM,en,,99,FALSE,FALSE,
1,Phyrexian Rebirth,MBS,NM,en,,15,FALSE,FALSE,
3,Phyrexian Swarmlord,NPH,NM,en,,119,FALSE,FALSE,
1,Phyrexian Swarmlord,NPH,NM,en,foil,119,FALSE,FALSE,
1,Picnic Ruiner,WOE,NM,en,,232,FALSE,FALSE,
1,Pillarfield Ox,M13,NM,en,,25,FALSE,FALSE,
1,Pippin's Bravery,LTR,NM,en,,414,FALSE,FALSE,
1,Pippin's Bravery,LTR,NM,en,,182,FALSE,FALSE,
1,Pirate Hat,LCI,NM,en,,70,FALSE,FALSE,
1,Pith Driller,NPH,NM,en,,69,FALSE,FALSE,
1,Pitiless Plunderer,RIX,NM,en,,81,FALSE,FALSE,
1,Plaguecrafter,BLC,NM,en,,187,FALSE,FALSE,
1,Plaguecrafter,J22,NM,en,,72,FALSE,FALSE,
1,Plaguemaw Beast,MBS,NM,en,,87,FALSE,FALSE,
9,Plains,,NM,en,,,FALSE,FALSE,
3,Plains,J22,NM,en,,100,FALSE,FALSE,
3,Plains,MBS,NM,en,,146,FALSE,FALSE,
3,Plains,MBS,NM,en,,147,FALSE,FALSE,
4,Plains,NPH,NM,en,,166,FALSE,FALSE,
3,Plains,NPH,NM,en,,167,FALSE,FALSE,
1,Plains,ALA,NM,en,,230,FALSE,FALSE,
5,Plains,M11,NM,en,,230,FALSE,FALSE,
4,Plains,M11,NM,en,,231,FALSE,FALSE,
2,Plains,ALA,NM,en,,232,FALSE,FALSE,
4,Plains,M11,NM,en,,232,FALSE,FALSE,
5,Plains,M11,NM,en,,233,FALSE,FALSE,
1,Plains,SOM,NM,en,,233,FALSE,FALSE,
1,Plains,ELD,NM,en,,250,FALSE,FALSE,
1,Plains,ELD,NM,en,,252,FALSE,FALSE,
6,Plains,DMU,NM,en,,262,FALSE,FALSE,
1,Plains,LTR,NM,en,,262,FALSE,FALSE,
3,Plains,WOE,NM,en,,262,FALSE,FALSE,
3,Plains,WOE,NM,en,,267,FALSE,FALSE,
1,Plains,WOE,NM,en,,268,FALSE,FALSE,
1,Plains,MOM,NM,en,,277,FALSE,FALSE,
1,Plains,NEO,NM,en,,284,FALSE,FALSE,
1,Plains,LCI,NM,en,,287,FALSE,FALSE,
1,Plains,LCI,NM,en,foil,287,FALSE,FALSE,
1,Plains,DMR,NM,en,,402,FALSE,FALSE,
2,Plains,J22,NM,en,,98,FALSE,FALSE,
2,Plains,J22,NM,en,,99,FALSE,FALSE,
1,Planar Disruption,ONE,NM,en,,28,FALSE,FALSE,
2,Planar Outburst,NCC,NM,en,,209,FALSE,FALSE,
2,Plated Onslaught,ONE,NM,en,,29,FALSE,FALSE,
1,Plumb the Forbidden,BLC,NM,en,,188,FALSE,FALSE,
2,Plunge into Winter,WOE,NM,en,,22,FALSE,FALSE,
1,Poison Dart Frog,LCI,NM,en,,207,FALSE,FALSE,
1,Poison-Tip Archer,BLC,NM,en,,256,FALSE,FALSE,
1,Pollen-Shield Hare,WOE,NM,en,,233,FALSE,FALSE,
1,Polymorph,M10,NM,en,,67,FALSE,FALSE,
4,Porcelain Legionnaire,NPH,NM,en,,19,FALSE,FALSE,
4,Portable Hole,AFR,NM,en,,33,FALSE,FALSE,
1,Portent Tracker,MOM,NM,en,,201,FALSE,FALSE,
2,Postmortem Lunge,NPH,NM,en,,70,FALSE,FALSE,
1,Power Plant Worker,BRO,NM,en,,241,FALSE,FALSE,
1,Powerstone Engineer,BRO,NM,en,,20,FALSE,FALSE,
1,Preacher of the Schism,LCI,NM,en,,113,FALSE,FALSE,
1,Predation Steward,ONE,NM,en,,180,FALSE,FALSE,
1,"Preston, the Vanisher",J22,NM,en,,8,FALSE,FALSE,
2,Prickly Boggart,MOR,NM,en,,74,FALSE,FALSE,
1,Primal Boost,DMR,NM,en,,173,FALSE,FALSE,
1,Primal Vigor,C13,NM,en,,162,FALSE,FALSE,
1,Primal Vigor,WOT,NM,en,,59,FALSE,FALSE,
1,Primeval Protector,NEC,NM,en,,124,FALSE,FALSE,
1,Primevals' Glorious Rebirth,DMC,NM,en,,165,FALSE,FALSE,
1,Primordial Hydra,PRM-MED,NM,en,,,FALSE,FALSE,
2,Prince Imrahil the Fair,LTR,NM,en,,431,FALSE,FALSE,
2,Prismwake Merrow,SHM,NM,en,,46,FALSE,FALSE,
1,Pristine Talisman,BRR,NM,en,,43,FALSE,FALSE,
3,Pristine Talisman,NPH,NM,en,,151,FALSE,FALSE,
5,Prodigy's Prototype,NEO,NM,en,,231,FALSE,FALSE,
2,Prologue to Phyresis,ONE,NM,en,,65,FALSE,FALSE,
1,Promising Vein,LCI,NM,en,,279,FALSE,FALSE,
1,Prophet of the Peak,ELD,NM,en,,227,FALSE,FALSE,
3,Prophetic Prism,ONE,NM,en,,238,FALSE,FALSE,
2,Prophetic Prism,WOE,NM,en,,249,FALSE,FALSE,
1,Prosperous Innkeeper,AFR,NM,en,,200,FALSE,FALSE,
1,Prosperous Innkeeper,BLC,NM,en,,121,FALSE,FALSE,
1,Protean Hydra,M11,NM,en,,194,FALSE,FALSE,
2,Psychic Barrier,NPH,NM,en,,43,FALSE,FALSE,
1,Psychic Overload,DST,NM,en,,28,FALSE,FALSE,
1,Pull from Tomorrow,2X2,NM,en,,62,FALSE,FALSE,
1,Purestrain Genestealer,40K,NM,en,,97,FALSE,FALSE,
1,Purple Worm,AFR,NM,en,,201,FALSE,FALSE,
1,Putrefy,BLC,NM,en,,257,FALSE,FALSE,
1,Pyretic Prankster,MOM,NM,en,,157,FALSE,FALSE,
2,Quarrel's End,LTR,NM,en,,141,FALSE,FALSE,
1,Queen of Ice,ELD,NM,en,,61,FALSE,FALSE,
2,Quick Study,WOE,NM,en,,65,FALSE,FALSE,
1,Quicksilver Fisher,ONE,NM,en,,66,FALSE,FALSE,
2,"Radha, Coalition Warlord",DMU,NM,en,foil,310,FALSE,FALSE,
3,Rage Extractor,NPH,NM,en,,91,FALSE,FALSE,
1,Raging Ravine,NEC,NM,en,,176,FALSE,FALSE,
1,Raiders' Karve,NEC,NM,en,,156,FALSE,FALSE,
1,Rakdos Carnarium,DMC,NM,en,,226,FALSE,FALSE,
1,Rambunctious Mutt,J22,NM,en,,231,FALSE,FALSE,
1,Rampaging Cyclops,DOM,NM,en,,139,FALSE,FALSE,
1,Rampant Growth,2X2,NM,en,,371,FALSE,FALSE,
1,Rampant Growth,40K,NM,en,,220,FALSE,FALSE,
1,Rampant Growth,NEC,NM,en,,125,FALSE,FALSE,
1,Rampant Rejuvenator,NEC,NM,en,,28,FALSE,FALSE,
1,Rampart Smasher,ELD,NM,en,,213,FALSE,FALSE,
1,Rancor,AFC,NM,en,,167,FALSE,FALSE,
1,Rankle and Torbran,MOM,NM,en,,252,FALSE,FALSE,
1,Rat Out,WOE,NM,en,,103,FALSE,FALSE,
1,Ratcatcher Trainee,WOE,NM,en,,144,FALSE,FALSE,
1,Ravener,40K,NM,en,,138,FALSE,FALSE,
2,Ravenous Chupacabra,RIX,NM,en,,82,FALSE,FALSE,
1,Ravenous Gigamole,BRO,NM,en,,113,FALSE,FALSE,
1,Ravenous Necrotitan,ONE,NM,en,,106,FALSE,FALSE,
1,Ravenous Rats,IN,NM,en,,120,FALSE,FALSE,
1,Ravenous Squirrel,BLC,NM,en,,258,FALSE,FALSE,
1,Ravenous Squirrel,MH2,NM,en,,211,FALSE,FALSE,
1,Ray of Ruin,LCI,NM,en,,117,FALSE,FALSE,
3,Raze to the Ground,BRO,NM,en,,149,FALSE,FALSE,
1,Razor Swine,NPH,NM,en,,92,FALSE,FALSE,
1,Read the Bones,DMC,NM,en,,117,FALSE,FALSE,
1,Reality Heist,NEO,NM,en,,75,FALSE,FALSE,
1,"Realmbreaker, the Invasion Tree",MOM,NM,en,,263,FALSE,FALSE,
1,Reap the Past,MH1,NM,en,,211,FALSE,FALSE,
1,Reave Soul,ELD,NM,en,,103,FALSE,FALSE,
2,Rebel Salvo,ONE,NM,en,,144,FALSE,FALSE,
4,Reckoner Bankbuster,NEO,NM,en,,255,FALSE,FALSE,
1,Reckoner Bankbuster,NEO,NM,en,foil,255,FALSE,FALSE,
1,Reckoner Shakedown,NEO,NM,en,,119,FALSE,FALSE,
1,Reconstructed Thopter,BRO,NM,en,,242,FALSE,FALSE,
1,Red Sun's Twilight,ONE,NM,en,,386,FALSE,FALSE,
1,Redcap Raiders,ELD,NM,en,,136,FALSE,FALSE,
1,Redcap Thief,WOE,NM,en,,147,FALSE,FALSE,
5,Redtooth Genealogist,WOE,NM,en,,179,FALSE,FALSE,
1,Redtooth Vanguard,WOE,NM,en,,180,FALSE,FALSE,
1,Regal Bunnicorn,WOE,NM,en,,25,FALSE,FALSE,
1,Regenerate,M10,NM,en,,202,FALSE,FALSE,
2,Reito Sentinel,NEO,NM,en,,256,FALSE,FALSE,
1,Reject Imperfection,ONE,NM,en,,67,FALSE,FALSE,
1,Rejuvenating Springs,CMR,NM,en,,354,FALSE,FALSE,
1,Relic's Roar,LCI,NM,en,,71,FALSE,FALSE,
1,Reliquary Tower,DMC,NM,en,,227,FALSE,FALSE,
1,Remember the Fallen,NPH,NM,en,,21,FALSE,FALSE,
1,Repair and Recharge,BRO,NM,en,,24,FALSE,FALSE,
1,Repel Intruders,SHM,NM,en,,147,FALSE,FALSE,
2,Rescue,DOM,NM,en,,63,FALSE,FALSE,
2,Resistance Skywarden,ONE,NM,en,,146,FALSE,FALSE,
1,Restless Fortress,WOE,NM,en,,259,FALSE,FALSE,
1,Restless Reef,LCI,NM,en,foil,282,FALSE,FALSE,
1,Restless Vinestalk,WOE,NM,en,,307,FALSE,FALSE,
1,Restoration Angel,J22,NM,en,,233,FALSE,FALSE,
1,Retrieval Agent,BRO,NM,en,,60,FALSE,FALSE,
2,Return from the Wilds,WOE,NM,en,,181,FALSE,FALSE,
1,Return to Action,NEO,NM,en,,121,FALSE,FALSE,
1,Return to Nature,WAR,NM,en,,175,FALSE,FALSE,
1,Return Triumphant,WOE,NM,en,,26,FALSE,FALSE,
1,Return Triumphant,WOE,NM,en,foil,26,FALSE,FALSE,
1,Rhox Brute,ARB,NM,en,,59,FALSE,FALSE,
1,Rhythm of the Wild,NEC,NM,en,,142,FALSE,FALSE,
2,Riddlesmith,NEC,NM,en,,96,FALSE,FALSE,
1,Ridgetop Raptor,DMR,NM,en,,134,FALSE,FALSE,
3,Rimefur Reindeer,WOE,NM,en,,27,FALSE,FALSE,
1,Rimrock Knight,ELD,NM,en,foil,294,FALSE,FALSE,
1,Riot Devils,ISD,NM,en,,160,FALSE,FALSE,
1,Rise of the Witch-king,LTR,NM,en,foil,221,FALSE,FALSE,
1,Rishkar's Expertise,NEC,NM,en,,127,FALSE,FALSE,
1,"Rishkar, Peema Renegade",NEC,NM,en,,126,FALSE,FALSE,
1,River Herald Guide,LCI,NM,en,,209,FALSE,FALSE,
1,Roadside Reliquary,NEO,NM,en,,272,FALSE,FALSE,
2,Rockfall Vale,MID,NM,en,,284,FALSE,FALSE,
1,Rockfall Vale,MID,NM,en,,266,FALSE,FALSE,
3,Rolling Temblor,ISD,NM,en,,161,FALSE,FALSE,
1,Rootbound Crag,XLN,NM,en,,256,FALSE,FALSE,
1,Rootcast Apprenticeship,BLC,NM,en,,32,FALSE,FALSE,
1,Rootrider Faun,WOE,NM,en,,182,FALSE,FALSE,
1,Rosethorn Halberd,ELD,NM,en,,175,FALSE,FALSE,
1,Rosheen Meanderer,MB1,NM,en,,1531,FALSE,FALSE,
2,Rosie Cotton of South Lane,LTR,NM,en,,27,FALSE,FALSE,
5,Rot Wolf,MBS,NM,en,,90,FALSE,FALSE,
1,Rotted Hystrix,NPH,NM,en,,120,FALSE,FALSE,
1,Rotting Rats,CON,NM,en,,51,FALSE,FALSE,
4,Rowan's Grim Search,WOE,NM,en,,104,FALSE,FALSE,
1,Royal Treatment,WOE,NM,en,,183,FALSE,FALSE,
1,Rugged Highlands,40K,NM,en,,292,FALSE,FALSE,
1,Rugged Highlands,MOM,NM,en,,271,FALSE,FALSE,
1,Ruin-Lurker Bat,LCI,NM,en,,33,FALSE,FALSE,
2,Runaway Boulder,LCI,NM,en,,259,FALSE,FALSE,
1,Rune of Might,KHM,NM,en,,191,FALSE,FALSE,
1,Rune of Speed,KHM,NM,en,,148,FALSE,FALSE,
4,Rune of Sustenance,KHM,NM,en,,25,FALSE,FALSE,
1,Rush the Room,LTR,NM,en,,147,FALSE,FALSE,
3,Rust Goliath,BRO,NM,en,,204,FALSE,FALSE,
1,Rustvale Bridge,MH2,NM,en,,253,FALSE,FALSE,
3,Ruthless Predation,ONE,NM,en,,182,FALSE,FALSE,
1,Ruthless Predation,ONE,NM,en,foil,182,FALSE,FALSE,
1,Safe Passage,M11,NM,en,,26,FALSE,FALSE,
1,Sage of Lat-Nam,DOM,NM,en,,64,FALSE,FALSE,
2,Sage Owl,M10,NM,en,,69,FALSE,FALSE,
1,Sages of the Anima,ARB,NM,en,,103,FALSE,FALSE,
3,Sakura-Tribe Elder,C18,NM,en,,160,FALSE,FALSE,
1,Sakura-Tribe Elder,NEC,NM,en,,128,FALSE,FALSE,
3,Sam's Desperate Rescue,LTR,NM,en,,105,FALSE,FALSE,
4,Sanctum of Ugin,BFZ,NM,en,,242,FALSE,FALSE,
1,Sanctum Plowbeast,ARB,NM,en,,10,FALSE,FALSE,
1,Sanctum Weaver,MH2,NM,en,,171,FALSE,FALSE,
1,Sangrite Backlash,ARB,NM,en,,139,FALSE,FALSE,
1,Sangrite Surge,ALA,NM,en,,190,FALSE,FALSE,
2,Sanity Gnawers,ARB,NM,en,,44,FALSE,FALSE,
1,Saprazzan Heir,MM,NM,en,,99,FALSE,FALSE,
1,Sardian Avenger,BRC,NM,en,,23,FALSE,FALSE,
1,Sardian Cliffstomper,BRO,NM,en,,151,FALSE,FALSE,
1,Saruman's Trickery,LTR,NM,en,,68,FALSE,FALSE,
1,Savageborn Hydra,IMA,NM,en,,207,FALSE,FALSE,
1,Savior of the Sleeping,WOE,NM,en,,28,FALSE,FALSE,
1,Savvy Hunter,ELD,NM,en,,200,FALSE,FALSE,
1,Saw in Half,BLC,NM,en,,113,FALSE,FALSE,
